date,programmer,project,time
2021-09-15,Hella,XTOR,0.25
2021-09-15,Fatima,BIRDY,0.5
2021-09-15,Mariola,BIRDY,1.75
2021-09-15,Hella,NSTAT,1.75
2021-09-15,Mariola,XTOR,1.5
2021-09-15,Fatima,NSTAT,0.75
2021-09-15,Hella,NSTAT,3.0
2021-09-16,Hella,XTOR,1.25
2021-09-16,Mariola,NSTAT,1.0
2021-09-16,Hella,NSTAT,4.0
2021-09-16,Hella,XTOR,1.0
2021-09-16,Mariola,XTOR,1.0
2021-09-16,Antonie,XTOR,0.75
2021-09-16,Hella,BIRDY,0.5
2021-09-17,Mariola,XTOR,1.0
2021-09-17,Hella,BIRDY,1.0
2021-09-17,Mariola,NSTAT,1.25
2021-09-17,Mariola,NSTAT,1.0
2021-09-17,Hella,BIRDY,1.75
2021-09-20,Antonie,NSTAT,0.25
2021-09-20,Mariola,BIRDY,1.75
2021-09-20,Hella,BIRDY,0.75
2021-09-20,Mariola,NSTAT,0.75
2021-09-20,Mariola,XTOR,4.0
2021-09-20,Hella,NSTAT,4.0
2021-09-20,Hella,NSTAT,2.25
2021-09-20,Hella,NSTAT,4.0
2021-09-21,Mariola,BIRDY,3.0
2021-09-21,Antonie,XTOR,0.75
2021-09-21,Hella,BIRDY,0.75
2021-09-21,Fatima,BIRDY,0.25
2021-09-21,Hella,XTOR,0.75
2021-09-21,Antonie,BIRDY,0.5
2021-09-21,Mariola,XTOR,3.5
2021-09-21,Mariola,NSTAT,0.25
2021-09-21,Hella,NSTAT,1.0
2021-09-22,Hella,XTOR,1.25
2021-09-22,Hella,BIRDY,1.5
2021-09-22,Hella,BIRDY,0.25
2021-09-22,Mariola,XTOR,3.75
2021-09-22,Hella,NSTAT,2.25
2021-09-22,Mariola,XTOR,2.75
2021-09-23,Mariola,XTOR,2.75
2021-09-23,Mariola,NSTAT,0.5
2021-09-23,Hella,NSTAT,4.0
2021-09-23,Mariola,XTOR,3.25
2021-09-23,Hella,NSTAT,1.5
2021-09-23,Hella,NSTAT,1.25
2021-09-23,Mariola,NSTAT,1.25
2021-09-23,Hella,BIRDY,0.25
2021-09-24,Hella,NSTAT,2.5
2021-09-24,Hella,NSTAT,2.0
2021-09-24,Hella,XTOR,0.5
2021-09-24,Hella,BIRDY,1.25
2021-09-24,Hella,XTOR,1.25
2021-09-24,Hella,BIRDY,1.5
2021-09-24,Mariola,NSTAT,1.0
2021-09-24,Hella,NSTAT,0.25
2021-09-24,Hella,NSTAT,3.0
2021-09-24,Mariola,BIRDY,1.0
2021-09-27,Mariola,NSTAT,0.25
2021-09-27,Hella,XTOR,0.5
2021-09-27,Mariola,BIRDY,2.25
2021-09-27,Hella,BIRDY,1.0
2021-09-27,Hella,NSTAT,2.0
2021-09-27,Hella,NSTAT,4.25
2021-09-27,Hella,NSTAT,0.25
2021-09-27,Mariola,XTOR,2.25
2021-09-27,Hella,BIRDY,0.25
2021-09-27,Hella,BIRDY,0.75
2021-09-28,Hella,BIRDY,1.25
2021-09-28,Mariola,BIRDY,0.25
2021-09-28,Mariola,BIRDY,2.5
2021-09-28,Fatima,NSTAT,0.75
2021-09-28,Hella,BIRDY,1.0
2021-09-28,Fatima,BIRDY,0.5
2021-09-29,Hella,NSTAT,0.75
2021-09-29,Fatima,NSTAT,0.5
2021-09-29,Mariola,BIRDY,2.5
2021-09-29,Hella,BIRDY,1.25
2021-09-29,Hella,XTOR,0.5
2021-09-29,Antonie,NSTAT,0.5
2021-09-29,Mariola,XTOR,0.75
2021-09-30,Mariola,BIRDY,0.5
2021-09-30,Mariola,BIRDY,3.0
2021-09-30,Mariola,BIRDY,2.75
2021-09-30,Antonie,NSTAT,0.25
2021-09-30,Mariola,NSTAT,0.75
2021-10-01,Antonie,BIRDY,1.25
2021-10-01,Mariola,XTOR,0.75
2021-10-01,Mariola,BIRDY,2.25
2021-10-01,Hella,BIRDY,1.5
2021-10-01,Hella,NSTAT,3.75
2021-10-04,Mariola,NSTAT,0.75
2021-10-04,Mariola,BIRDY,2.5
2021-10-04,Hella,XTOR,0.75
2021-10-04,Hella,BIRDY,0.5
2021-10-04,Hella,NSTAT,0.25
2021-10-04,Mariola,NSTAT,1.0
2021-10-04,Antonie,BIRDY,2.75
2021-10-04,Antonie,NSTAT,1.0
2021-10-05,Mariola,BIRDY,2.25
2021-10-05,Hella,XTOR,0.75
2021-10-05,Hella,BIRDY,1.0
2021-10-05,Hella,NSTAT,0.25
2021-10-06,Mariola,BIRDY,2.5
2021-10-06,Mariola,NSTAT,1.0
2021-10-06,Hella,NSTAT,2.25
2021-10-07,Mariola,XTOR,2.0
2021-10-07,Fatima,BIRDY,0.5
2021-10-08,Mariola,BIRDY,3.25
2021-10-08,Hella,XTOR,0.5
2021-10-08,Mariola,BIRDY,1.0
2021-10-11,Mariola,BIRDY,1.25
2021-10-11,Mariola,NSTAT,0.5
2021-10-11,Hella,NSTAT,1.75
2021-10-11,Fatima,BIRDY,0.75
2021-10-11,Mariola,NSTAT,0.25
2021-10-11,Hella,NSTAT,3.0
2021-10-11,Hella,NSTAT,4.25
2021-10-12,Hella,BIRDY,1.5
2021-10-12,Mariola,XTOR,3.0
2021-10-12,Hella,XTOR,1.25
2021-10-12,Hella,XTOR,1.0
2021-10-12,Mariola,XTOR,0.25
2021-10-12,Hella,NSTAT,3.25
2021-10-12,Mariola,NSTAT,1.25
2021-10-12,Mariola,NSTAT,0.75
2021-10-13,Fatima,XTOR,0.25
2021-10-13,Hella,XTOR,0.25
2021-10-13,Mariola,NSTAT,0.25
2021-10-13,Hella,BIRDY,0.75
2021-10-13,Mariola,BIRDY,1.25
2021-10-13,Hella,BIRDY,1.25
2021-10-13,Hella,BIRDY,0.5
2021-10-14,Antonie,BIRDY,0.75
2021-10-14,Mariola,NSTAT,1.25
2021-10-14,Hella,NSTAT,0.5
2021-10-14,Mariola,NSTAT,0.5
2021-10-14,Hella,NSTAT,4.0
2021-10-14,Fatima,BIRDY,0.5
2021-10-14,Mariola,BIRDY,2.25
2021-10-14,Mariola,XTOR,2.25
2021-10-15,Mariola,BIRDY,1.0
2021-10-15,Mariola,BIRDY,2.0
2021-10-15,Hella,NSTAT,1.25
2021-10-15,Mariola,NSTAT,0.75
2021-10-15,Hella,NSTAT,4.0
2021-10-15,Antonie,BIRDY,2.75
2021-10-15,Antonie,NSTAT,0.25
2021-10-15,Fatima,BIRDY,0.25
2021-10-15,Mariola,BIRDY,2.75
2021-10-15,Antonie,NSTAT,0.5
2021-10-15,Mariola,BIRDY,1.5
2021-10-18,Hella,NSTAT,3.75
2021-10-18,Mariola,XTOR,1.5
2021-10-18,Mariola,BIRDY,1.0
2021-10-18,Fatima,XTOR,0.25
2021-10-18,Hella,BIRDY,0.25
2021-10-18,Mariola,BIRDY,1.75
2021-10-18,Mariola,BIRDY,2.25
2021-10-18,Hella,XTOR,0.5
2021-10-18,Hella,BIRDY,1.75
2021-10-19,Hella,XTOR,0.75
2021-10-19,Mariola,BIRDY,0.25
2021-10-19,Hella,NSTAT,4.0
2021-10-19,Mariola,BIRDY,2.75
2021-10-19,Mariola,XTOR,1.75
2021-10-19,Mariola,BIRDY,2.25
2021-10-19,Mariola,NSTAT,1.0
2021-10-19,Mariola,NSTAT,0.5
2021-10-19,Mariola,NSTAT,1.25
2021-10-20,Hella,BIRDY,1.5
2021-10-20,Mariola,XTOR,0.25
2021-10-20,Hella,BIRDY,1.0
2021-10-20,Mariola,NSTAT,0.75
2021-10-20,Mariola,BIRDY,0.5
2021-10-20,Hella,XTOR,0.25
2021-10-20,Hella,BIRDY,0.75
2021-10-20,Mariola,BIRDY,1.75
2021-10-21,Hella,XTOR,0.5
2021-10-21,Hella,NSTAT,4.0
2021-10-21,Hella,BIRDY,1.5
2021-10-21,Hella,NSTAT,2.25
2021-10-21,Mariola,BIRDY,1.75
2021-10-22,Hella,BIRDY,1.5
2021-10-22,Antonie,XTOR,0.75
2021-10-25,Hella,NSTAT,3.5
2021-10-25,Hella,XTOR,1.25
2021-10-25,Hella,BIRDY,0.25
2021-10-25,Hella,XTOR,1.25
2021-10-26,Antonie,NSTAT,0.5
2021-10-26,Mariola,NSTAT,1.25
2021-10-26,Mariola,BIRDY,1.25
2021-10-26,Mariola,NSTAT,1.25
2021-10-26,Mariola,NSTAT,0.25
2021-10-26,Mariola,BIRDY,2.5
2021-10-26,Fatima,NSTAT,1.25
2021-10-26,Antonie,BIRDY,3.25
2021-10-26,Antonie,XTOR,0.25
2021-10-27,Fatima,XTOR,0.25
2021-10-27,Hella,XTOR,0.25
2021-10-27,Mariola,XTOR,4.25
2021-10-27,Mariola,BIRDY,3.25
2021-10-28,Mariola,XTOR,2.25
2021-10-28,Hella,BIRDY,1.0
2021-10-28,Hella,BIRDY,1.75
2021-10-28,Hella,XTOR,1.0
2021-10-28,Antonie,NSTAT,0.25
2021-10-28,Hella,BIRDY,0.75
2021-10-28,Mariola,BIRDY,1.0
2021-10-29,Hella,XTOR,0.75
2021-10-29,Fatima,BIRDY,0.75
2021-10-29,Fatima,NSTAT,0.25
2021-10-29,Hella,NSTAT,1.5
2021-10-29,Mariola,XTOR,3.25
2021-10-29,Mariola,NSTAT,0.5
2021-11-01,Hella,XTOR,0.25
2021-11-01,Hella,NSTAT,1.5
2021-11-01,Antonie,NSTAT,0.5
2021-11-01,Mariola,BIRDY,1.75
2021-11-02,Mariola,NSTAT,1.0
2021-11-02,Fatima,BIRDY,0.75
2021-11-02,Hella,XTOR,1.0
2021-11-02,Hella,BIRDY,1.5
2021-11-02,Hella,BIRDY,1.0
2021-11-02,Mariola,NSTAT,1.0
2021-11-02,Hella,BIRDY,0.75
2021-11-02,Hella,BIRDY,1.75
2021-11-02,Hella,XTOR,0.5
2021-11-03,Mariola,XTOR,0.25
2021-11-03,Hella,NSTAT,0.5
2021-11-03,Fatima,BIRDY,0.75
2021-11-03,Hella,BIRDY,1.75
2021-11-03,Hella,XTOR,1.25
2021-11-03,Fatima,NSTAT,1.25
2021-11-03,Hella,NSTAT,3.5
2021-11-04,Mariola,BIRDY,1.75
2021-11-04,Fatima,BIRDY,0.25
2021-11-04,Hella,NSTAT,3.75
2021-11-04,Hella,XTOR,0.75
2021-11-05,Antonie,NSTAT,0.25
2021-11-05,Antonie,BIRDY,3.25
2021-11-05,Hella,XTOR,0.5
2021-11-05,Mariola,BIRDY,2.25
2021-11-05,Hella,NSTAT,3.5
2021-11-05,Hella,NSTAT,2.75
2021-11-05,Antonie,BIRDY,2.75
2021-11-05,Antonie,XTOR,1.0
2021-11-08,Mariola,BIRDY,1.75
2021-11-08,Mariola,BIRDY,0.5
2021-11-08,Hella,BIRDY,0.75
2021-11-08,Hella,XTOR,0.75
2021-11-08,Hella,NSTAT,0.75
2021-11-08,Hella,BIRDY,0.75
2021-11-08,Antonie,XTOR,1.25
2021-11-08,Hella,NSTAT,4.0
2021-11-09,Hella,BIRDY,1.75
2021-11-09,Fatima,BIRDY,0.5
2021-11-09,Mariola,XTOR,1.0
2021-11-09,Mariola,BIRDY,3.0
2021-11-09,Mariola,BIRDY,2.5
2021-11-09,Mariola,BIRDY,1.25
2021-11-09,Mariola,XTOR,2.25
2021-11-09,Mariola,BIRDY,0.5
2021-11-09,Hella,NSTAT,3.0
2021-11-10,Mariola,NSTAT,0.25
2021-11-10,Antonie,NSTAT,0.25
2021-11-10,Hella,NSTAT,1.5
2021-11-11,Antonie,XTOR,0.5
2021-11-11,Mariola,XTOR,1.25
2021-11-11,Mariola,XTOR,3.0
2021-11-11,Mariola,NSTAT,0.5
2021-11-11,Mariola,NSTAT,1.25
2021-11-11,Hella,XTOR,1.25
2021-11-11,Hella,BIRDY,1.5
2021-11-11,Hella,NSTAT,0.25
2021-11-12,Hella,BIRDY,1.0
2021-11-12,Antonie,BIRDY,1.25
2021-11-12,Hella,XTOR,0.5
2021-11-15,Mariola,NSTAT,0.25
2021-11-15,Hella,BIRDY,1.75
2021-11-15,Mariola,XTOR,0.25
2021-11-15,Hella,XTOR,1.0
2021-11-15,Mariola,XTOR,2.25
2021-11-15,Hella,BIRDY,1.75
2021-11-15,Mariola,NSTAT,0.25
2021-11-15,Mariola,NSTAT,0.5
2021-11-15,Hella,NSTAT,2.5
2021-11-16,Hella,BIRDY,0.25
2021-11-16,Hella,BIRDY,1.0
2021-11-16,Mariola,NSTAT,0.5
2021-11-16,Hella,NSTAT,3.0
2021-11-16,Mariola,NSTAT,0.75
2021-11-17,Mariola,NSTAT,0.5
2021-11-17,Hella,NSTAT,0.25
2021-11-17,Mariola,NSTAT,0.25
2021-11-17,Mariola,XTOR,1.5
2021-11-17,Mariola,BIRDY,1.75
2021-11-17,Fatima,BIRDY,1.25
2021-11-17,Hella,NSTAT,1.75
2021-11-18,Mariola,XTOR,3.25
2021-11-18,Mariola,XTOR,3.25
2021-11-18,Fatima,NSTAT,1.0
2021-11-18,Hella,NSTAT,3.5
2021-11-18,Mariola,XTOR,3.5
2021-11-18,Hella,BIRDY,1.75
2021-11-18,Mariola,BIRDY,3.25
2021-11-18,Mariola,XTOR,2.5
2021-11-18,Mariola,NSTAT,0.5
2021-11-19,Antonie,XTOR,0.5
2021-11-19,Hella,BIRDY,1.75
2021-11-19,Hella,XTOR,0.5
2021-11-19,Hella,BIRDY,0.5
2021-11-19,Mariola,XTOR,0.5
2021-11-22,Mariola,NSTAT,0.25
2021-11-22,Hella,BIRDY,1.5
2021-11-22,Hella,XTOR,0.25
2021-11-22,Mariola,NSTAT,0.5
2021-11-22,Mariola,NSTAT,0.5
2021-11-22,Mariola,BIRDY,0.5
2021-11-22,Hella,XTOR,1.0
2021-11-22,Fatima,XTOR,0.25
2021-11-22,Hella,XTOR,0.5
2021-11-22,Mariola,NSTAT,0.5
2021-11-23,Hella,NSTAT,1.5
2021-11-23,Hella,XTOR,0.25
2021-11-23,Mariola,NSTAT,1.25
2021-11-23,Mariola,NSTAT,1.0
2021-11-23,Hella,NSTAT,2.0
2021-11-23,Hella,BIRDY,1.0
2021-11-23,Mariola,NSTAT,1.0
2021-11-23,Hella,NSTAT,0.5
2021-11-23,Hella,NSTAT,1.75
2021-11-24,Mariola,XTOR,1.75
2021-11-24,Hella,BIRDY,1.5
2021-11-24,Mariola,NSTAT,0.75
2021-11-24,Hella,NSTAT,2.75
2021-11-24,Fatima,NSTAT,0.75
2021-11-24,Hella,NSTAT,3.25
2021-11-24,Hella,BIRDY,1.25
2021-11-24,Mariola,BIRDY,1.25
2021-11-24,Mariola,XTOR,0.5
2021-11-24,Antonie,BIRDY,1.5
2021-11-25,Mariola,NSTAT,0.75
2021-11-25,Hella,BIRDY,1.0
2021-11-25,Hella,BIRDY,1.0
2021-11-25,Hella,BIRDY,0.75
2021-11-25,Hella,NSTAT,2.5
2021-11-25,Hella,NSTAT,1.5
2021-11-25,Antonie,BIRDY,2.25
2021-11-25,Mariola,BIRDY,3.0
2021-11-26,Mariola,XTOR,0.75
2021-11-26,Hella,XTOR,0.25
2021-11-26,Mariola,XTOR,3.75
2021-11-26,Mariola,XTOR,3.75
2021-11-26,Hella,NSTAT,2.0
2021-11-26,Mariola,NSTAT,0.5
2021-11-26,Hella,NSTAT,1.25
2021-11-29,Mariola,BIRDY,0.75
2021-11-29,Hella,BIRDY,0.5
2021-11-29,Hella,NSTAT,2.0
2021-11-29,Mariola,XTOR,3.75
2021-11-29,Mariola,NSTAT,0.5
2021-11-29,Hella,BIRDY,1.25
2021-11-29,Mariola,NSTAT,0.75
2021-11-29,Fatima,BIRDY,0.25
2021-11-29,Fatima,BIRDY,0.5
2021-11-29,Hella,BIRDY,1.5
2021-11-30,Mariola,NSTAT,0.5
2021-11-30,Mariola,NSTAT,0.5
2021-11-30,Mariola,BIRDY,2.25
2021-11-30,Mariola,BIRDY,3.25
2021-11-30,Hella,BIRDY,1.25
2021-12-01,Hella,NSTAT,2.0
2021-12-01,Mariola,BIRDY,3.25
2021-12-01,Hella,NSTAT,4.0
2021-12-01,Mariola,XTOR,0.25
2021-12-01,Hella,BIRDY,1.25
2021-12-02,Hella,XTOR,0.5
2021-12-02,Fatima,XTOR,0.25
2021-12-02,Hella,NSTAT,4.25
2021-12-02,Mariola,NSTAT,0.5
2021-12-02,Mariola,BIRDY,1.0
2021-12-02,Hella,XTOR,0.5
2021-12-02,Fatima,BIRDY,0.5
2021-12-02,Fatima,BIRDY,1.25
2021-12-03,Hella,NSTAT,2.5
2021-12-03,Mariola,BIRDY,1.5
2021-12-03,Hella,XTOR,0.75
2021-12-03,Mariola,NSTAT,1.25
2021-12-03,Hella,XTOR,1.0
2021-12-03,Hella,BIRDY,1.25
2021-12-06,Hella,NSTAT,3.75
2021-12-06,Fatima,XTOR,0.25
2021-12-06,Hella,XTOR,1.25
2021-12-06,Hella,XTOR,1.0
2021-12-06,Mariola,BIRDY,2.75
2021-12-06,Mariola,BIRDY,1.0
2021-12-07,Hella,XTOR,0.25
2021-12-07,Hella,BIRDY,1.5
2021-12-07,Hella,NSTAT,3.5
2021-12-07,Mariola,XTOR,2.25
2021-12-08,Hella,XTOR,1.25
2021-12-08,Hella,NSTAT,2.75
2021-12-08,Mariola,BIRDY,3.25
2021-12-08,Hella,NSTAT,1.5
2021-12-08,Hella,NSTAT,1.75
2021-12-08,Mariola,NSTAT,0.25
2021-12-08,Mariola,NSTAT,1.0
2021-12-08,Hella,BIRDY,0.75
2021-12-09,Mariola,XTOR,0.5
2021-12-09,Antonie,NSTAT,0.75
2021-12-09,Mariola,BIRDY,1.75
2021-12-09,Mariola,NSTAT,1.25
2021-12-09,Hella,XTOR,0.25
2021-12-09,Mariola,XTOR,2.0
2021-12-09,Mariola,BIRDY,2.75
2021-12-09,Mariola,XTOR,3.25
2021-12-09,Hella,NSTAT,1.75
2021-12-09,Hella,BIRDY,1.5
2021-12-10,Hella,BIRDY,1.75
2021-12-10,Mariola,XTOR,1.75
2021-12-13,Mariola,BIRDY,2.75
2021-12-13,Hella,NSTAT,4.25
2021-12-13,Mariola,NSTAT,0.25
2021-12-13,Mariola,BIRDY,1.25
2021-12-13,Hella,BIRDY,1.5
2021-12-13,Antonie,NSTAT,0.75
2021-12-14,Mariola,BIRDY,0.25
2021-12-14,Hella,NSTAT,3.0
2021-12-14,Fatima,NSTAT,0.5
2021-12-14,Mariola,XTOR,2.0
2021-12-14,Hella,BIRDY,1.75
2021-12-15,Hella,BIRDY,1.0
2021-12-15,Mariola,XTOR,0.25
2021-12-16,Mariola,XTOR,0.25
2021-12-16,Mariola,XTOR,0.5
2021-12-16,Hella,BIRDY,0.75
2021-12-16,Hella,NSTAT,1.5
2021-12-16,Hella,NSTAT,1.25
2021-12-16,Mariola,BIRDY,2.0
2021-12-16,Mariola,NSTAT,1.0
2021-12-17,Mariola,BIRDY,1.75
2021-12-17,Mariola,XTOR,3.0
2021-12-17,Hella,BIRDY,1.5
2021-12-17,Antonie,BIRDY,1.75
2021-12-17,Antonie,XTOR,1.25
2021-12-17,Mariola,BIRDY,2.75
2021-12-17,Hella,NSTAT,1.25
2021-12-17,Hella,BIRDY,0.25
2021-12-20,Hella,BIRDY,1.5
2021-12-20,Mariola,XTOR,0.25
2021-12-20,Mariola,BIRDY,0.75
2021-12-20,Fatima,NSTAT,1.0
2021-12-21,Hella,XTOR,0.5
2021-12-21,Hella,XTOR,1.25
2021-12-21,Mariola,NSTAT,0.75
2021-12-21,Hella,NSTAT,4.25
2021-12-21,Hella,NSTAT,3.75
2021-12-21,Fatima,NSTAT,1.0
2021-12-21,Mariola,BIRDY,1.0
2021-12-21,Hella,BIRDY,0.75
2021-12-21,Mariola,XTOR,3.75
2021-12-22,Hella,NSTAT,2.75
2021-12-22,Antonie,NSTAT,0.75
2021-12-22,Mariola,XTOR,1.0
2021-12-22,Mariola,XTOR,4.25
2021-12-23,Mariola,XTOR,0.25
2021-12-23,Mariola,NSTAT,1.25
2021-12-23,Fatima,NSTAT,0.75
2021-12-23,Mariola,NSTAT,0.25
2021-12-23,Hella,NSTAT,0.25
2021-12-23,Hella,NSTAT,0.25
2021-12-23,Mariola,NSTAT,0.75
2021-12-24,Hella,XTOR,0.75
2021-12-24,Hella,NSTAT,2.75
2021-12-24,Hella,NSTAT,3.0
2021-12-24,Mariola,XTOR,4.0
2021-12-24,Mariola,XTOR,4.0
2021-12-24,Antonie,NSTAT,0.25
2021-12-27,Hella,XTOR,0.25
2021-12-27,Mariola,BIRDY,3.0
2021-12-27,Mariola,XTOR,1.0
2021-12-27,Hella,XTOR,0.25
2021-12-27,Mariola,NSTAT,0.75
2021-12-27,Hella,NSTAT,1.25
2021-12-27,Hella,NSTAT,2.0
2021-12-27,Mariola,BIRDY,3.0
2021-12-27,Mariola,BIRDY,0.5
2021-12-27,Mariola,XTOR,1.25
2021-12-28,Mariola,XTOR,4.0
2021-12-28,Mariola,NSTAT,1.25
2021-12-28,Mariola,BIRDY,0.5
2021-12-28,Mariola,BIRDY,3.0
2021-12-28,Antonie,XTOR,1.0
2021-12-28,Hella,NSTAT,0.25
2021-12-28,Mariola,NSTAT,0.25
2021-12-28,Mariola,BIRDY,0.75
2021-12-28,Hella,NSTAT,1.75
2021-12-29,Hella,BIRDY,0.75
2021-12-29,Mariola,BIRDY,1.25
2021-12-29,Fatima,BIRDY,0.5
2021-12-29,Mariola,BIRDY,1.0
2021-12-29,Hella,BIRDY,1.25
2021-12-29,Hella,NSTAT,0.5
2021-12-29,Mariola,BIRDY,3.0
2021-12-29,Antonie,BIRDY,3.5
2021-12-30,Mariola,NSTAT,1.0
2021-12-30,Hella,NSTAT,3.0
2021-12-30,Hella,NSTAT,3.75
2021-12-30,Mariola,XTOR,0.5
2021-12-31,Mariola,BIRDY,0.5
2021-12-31,Hella,BIRDY,1.25
2021-12-31,Hella,NSTAT,1.25
2021-12-31,Hella,NSTAT,1.75
2021-12-31,Mariola,BIRDY,2.0
2021-12-31,Mariola,BIRDY,1.25
2021-12-31,Hella,XTOR,1.0
2021-12-31,Mariola,XTOR,1.5
2021-12-31,Hella,XTOR,0.25
2022-01-03,Antonie,NSTAT,0.75
2022-01-03,Mariola,BIRDY,1.0
2022-01-03,Hella,XTOR,0.25
2022-01-03,Hella,BIRDY,0.25
2022-01-03,Mariola,BIRDY,2.0
2022-01-03,Mariola,BIRDY,2.0
2022-01-03,Antonie,XTOR,0.25
2022-01-03,Hella,NSTAT,2.75
2022-01-03,Fatima,NSTAT,0.75
2022-01-04,Hella,BIRDY,1.0
2022-01-04,Mariola,NSTAT,0.75
2022-01-04,Hella,NSTAT,3.5
2022-01-04,Mariola,NSTAT,1.25
2022-01-04,Mariola,NSTAT,1.0
2022-01-04,Hella,XTOR,0.75
2022-01-04,Mariola,BIRDY,1.75
2022-01-04,Mariola,NSTAT,0.75
2022-01-04,Hella,XTOR,1.25
2022-01-04,Hella,BIRDY,1.75
2022-01-05,Mariola,BIRDY,0.5
2022-01-05,Hella,NSTAT,1.0
2022-01-05,Hella,BIRDY,1.5
2022-01-05,Mariola,BIRDY,0.25
2022-01-05,Mariola,NSTAT,0.5
2022-01-06,Hella,BIRDY,0.25
2022-01-06,Hella,NSTAT,0.5
2022-01-06,Hella,NSTAT,0.75
2022-01-06,Mariola,XTOR,3.75
2022-01-06,Mariola,NSTAT,1.0
2022-01-06,Mariola,XTOR,2.5
2022-01-06,Hella,NSTAT,3.75
2022-01-06,Hella,NSTAT,4.25
2022-01-06,Hella,NSTAT,0.5
2022-01-07,Mariola,XTOR,0.25
2022-01-07,Mariola,XTOR,3.75
2022-01-07,Hella,BIRDY,0.75
2022-01-07,Hella,NSTAT,1.75
2022-01-07,Mariola,BIRDY,0.5
2022-01-07,Hella,NSTAT,3.5
2022-01-10,Mariola,NSTAT,0.75
2022-01-10,Mariola,NSTAT,0.25
2022-01-10,Fatima,NSTAT,0.25
2022-01-10,Mariola,BIRDY,0.5
2022-01-10,Mariola,NSTAT,1.0
2022-01-10,Hella,XTOR,1.25
2022-01-10,Fatima,BIRDY,0.25
2022-01-10,Mariola,BIRDY,2.0
2022-01-11,Mariola,BIRDY,2.0
2022-01-11,Mariola,BIRDY,3.25
2022-01-11,Hella,XTOR,0.25
2022-01-11,Hella,BIRDY,0.25
2022-01-11,Hella,XTOR,1.0
2022-01-12,Hella,BIRDY,1.25
2022-01-12,Hella,BIRDY,1.25
2022-01-12,Mariola,BIRDY,2.75
2022-01-12,Hella,NSTAT,0.5
2022-01-12,Hella,NSTAT,3.0
2022-01-12,Mariola,XTOR,1.75
2022-01-12,Hella,XTOR,0.25
2022-01-12,Hella,BIRDY,1.25
2022-01-12,Hella,BIRDY,1.0
2022-01-13,Mariola,NSTAT,1.0
2022-01-13,Hella,NSTAT,2.25
2022-01-13,Antonie,NSTAT,0.5
2022-01-13,Mariola,XTOR,3.5
2022-01-13,Hella,NSTAT,1.25
2022-01-13,Hella,NSTAT,2.0
2022-01-14,Hella,BIRDY,1.75
2022-01-14,Fatima,XTOR,0.25
2022-01-14,Hella,NSTAT,4.0
2022-01-14,Mariola,XTOR,1.0
2022-01-14,Hella,XTOR,0.5
2022-01-14,Mariola,BIRDY,0.75
2022-01-14,Hella,XTOR,1.0
2022-01-14,Antonie,BIRDY,1.0
2022-01-17,Mariola,BIRDY,2.0
2022-01-17,Mariola,BIRDY,0.25
2022-01-17,Mariola,XTOR,3.0
2022-01-17,Hella,XTOR,0.25
2022-01-17,Hella,NSTAT,3.25
2022-01-17,Antonie,BIRDY,3.25
2022-01-17,Hella,NSTAT,4.0
2022-01-18,Mariola,XTOR,3.0
2022-01-18,Fatima,XTOR,0.25
2022-01-18,Mariola,BIRDY,3.0
2022-01-18,Mariola,NSTAT,0.75
2022-01-18,Hella,NSTAT,3.75
2022-01-19,Antonie,XTOR,0.5
2022-01-19,Hella,XTOR,1.25
2022-01-19,Mariola,NSTAT,1.25
2022-01-19,Mariola,XTOR,3.5
2022-01-19,Hella,BIRDY,1.5
2022-01-19,Hella,BIRDY,1.0
2022-01-19,Hella,XTOR,1.0
2022-01-20,Hella,BIRDY,1.25
2022-01-20,Mariola,XTOR,1.25
2022-01-20,Hella,NSTAT,3.25
2022-01-20,Mariola,NSTAT,1.0
2022-01-20,Mariola,BIRDY,3.0
2022-01-20,Mariola,NSTAT,1.0
2022-01-21,Hella,NSTAT,3.75
2022-01-21,Mariola,BIRDY,2.25
2022-01-21,Hella,BIRDY,1.75
2022-01-21,Fatima,BIRDY,0.25
2022-01-24,Antonie,BIRDY,1.5
2022-01-24,Hella,BIRDY,0.5
2022-01-24,Mariola,NSTAT,0.5
2022-01-24,Mariola,NSTAT,1.25
2022-01-25,Mariola,NSTAT,1.25
2022-01-25,Mariola,NSTAT,0.5
2022-01-25,Mariola,BIRDY,2.75
2022-01-25,Mariola,BIRDY,2.0
2022-01-25,Hella,XTOR,0.5
2022-01-25,Antonie,BIRDY,2.75
2022-01-25,Antonie,BIRDY,2.75
2022-01-26,Antonie,XTOR,0.5
2022-01-26,Mariola,NSTAT,1.25
2022-01-26,Hella,BIRDY,1.75
2022-01-26,Mariola,BIRDY,2.0
2022-01-27,Mariola,NSTAT,0.75
2022-01-27,Hella,NSTAT,2.0
2022-01-27,Mariola,NSTAT,1.25
2022-01-27,Fatima,XTOR,0.25
2022-01-27,Mariola,BIRDY,2.0
2022-01-27,Antonie,XTOR,0.25
2022-01-27,Antonie,NSTAT,0.5
2022-01-28,Mariola,NSTAT,0.5
2022-01-28,Hella,BIRDY,1.0
2022-01-28,Fatima,XTOR,0.25
2022-01-28,Hella,BIRDY,1.5
2022-01-28,Hella,BIRDY,0.25
2022-01-28,Hella,NSTAT,0.25
2022-01-28,Hella,XTOR,0.75
2022-01-28,Hella,NSTAT,1.25
2022-01-28,Mariola,XTOR,1.5
